CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,CVSS v3.0 Temporal Score,Metasploit,Core Impact,CANVAS
"CVE-2003-1567","5.0","Medium","172.21.103.114","tcp","8180","HTTP TRACE / TRACK Methods Allowed","Debugging functions are enabled on the remote web server.","The remote web server supports the TRACE and/or TRACK methods. TRACE
and TRACK are HTTP methods that are used to debug web server
connections.","Disable these HTTP methods. Refer to the plugin output for more information.","http://www.nessus.org/u?e979b5cb
http://www.apacheweek.com/issues/03-01-24
https://download.oracle.com/sunalerts/1000718.1.html","
Nessus sent the following TRACE request : \n\n------------------------------ snip ------------------------------\nTRACE /Nessus243978459.html HTTP/1.1
Connection: Close
Host: iihoswsprod01.qiibonline.com
Pragma: no-cache
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Accept-Language: en
Accept-Charset: iso-8859-1,*,utf-8

------------------------------ snip ------------------------------\n\nand received the following response from the remote server :\n\n------------------------------ snip ------------------------------\nHTTP/1.1 200 OK
Content-Type: message/http
Content-Length: 322
connection: close


TRACE /Nessus243978459.html HTTP/1.1
Accept-Charset: iso-8859-1,*,utf-8
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Connection: Close
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Host: iihoswsprod01.qiibonline.com
Accept-Language: en
Pragma: no-cache
------------------------------ snip ------------------------------\n","4.6","","",""
"CVE-2004-2320","5.0","Medium","172.21.103.114","tcp","8180","HTTP TRACE / TRACK Methods Allowed","Debugging functions are enabled on the remote web server.","The remote web server supports the TRACE and/or TRACK methods. TRACE
and TRACK are HTTP methods that are used to debug web server
connections.","Disable these HTTP methods. Refer to the plugin output for more information.","http://www.nessus.org/u?e979b5cb
http://www.apacheweek.com/issues/03-01-24
https://download.oracle.com/sunalerts/1000718.1.html","
Nessus sent the following TRACE request : \n\n------------------------------ snip ------------------------------\nTRACE /Nessus243978459.html HTTP/1.1
Connection: Close
Host: iihoswsprod01.qiibonline.com
Pragma: no-cache
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Accept-Language: en
Accept-Charset: iso-8859-1,*,utf-8

------------------------------ snip ------------------------------\n\nand received the following response from the remote server :\n\n------------------------------ snip ------------------------------\nHTTP/1.1 200 OK
Content-Type: message/http
Content-Length: 322
connection: close


TRACE /Nessus243978459.html HTTP/1.1
Accept-Charset: iso-8859-1,*,utf-8
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Connection: Close
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Host: iihoswsprod01.qiibonline.com
Accept-Language: en
Pragma: no-cache
------------------------------ snip ------------------------------\n","4.6","","",""
"CVE-2010-0386","5.0","Medium","172.21.103.114","tcp","8180","HTTP TRACE / TRACK Methods Allowed","Debugging functions are enabled on the remote web server.","The remote web server supports the TRACE and/or TRACK methods. TRACE
and TRACK are HTTP methods that are used to debug web server
connections.","Disable these HTTP methods. Refer to the plugin output for more information.","http://www.nessus.org/u?e979b5cb
http://www.apacheweek.com/issues/03-01-24
https://download.oracle.com/sunalerts/1000718.1.html","
Nessus sent the following TRACE request : \n\n------------------------------ snip ------------------------------\nTRACE /Nessus243978459.html HTTP/1.1
Connection: Close
Host: iihoswsprod01.qiibonline.com
Pragma: no-cache
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Accept-Language: en
Accept-Charset: iso-8859-1,*,utf-8

------------------------------ snip ------------------------------\n\nand received the following response from the remote server :\n\n------------------------------ snip ------------------------------\nHTTP/1.1 200 OK
Content-Type: message/http
Content-Length: 322
connection: close


TRACE /Nessus243978459.html HTTP/1.1
Accept-Charset: iso-8859-1,*,utf-8
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Connection: Close
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Host: iihoswsprod01.qiibonline.com
Accept-Language: en
Pragma: no-cache
------------------------------ snip ------------------------------\n","4.6","","",""
"CVE-2003-1567","5.0","Medium","172.21.103.114","tcp","8380","HTTP TRACE / TRACK Methods Allowed","Debugging functions are enabled on the remote web server.","The remote web server supports the TRACE and/or TRACK methods. TRACE
and TRACK are HTTP methods that are used to debug web server
connections.","Disable these HTTP methods. Refer to the plugin output for more information.","http://www.nessus.org/u?e979b5cb
http://www.apacheweek.com/issues/03-01-24
https://download.oracle.com/sunalerts/1000718.1.html","
Nessus sent the following TRACE request : \n\n------------------------------ snip ------------------------------\nTRACE /Nessus57336557.html HTTP/1.1
Connection: Close
Host: iihoswsprod01.qiibonline.com
Pragma: no-cache
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Accept-Language: en
Accept-Charset: iso-8859-1,*,utf-8

------------------------------ snip ------------------------------\n\nand received the following response from the remote server :\n\n------------------------------ snip ------------------------------\nHTTP/1.1 200 OK
Content-Type: message/http
Content-Length: 321
connection: close


TRACE /Nessus57336557.html HTTP/1.1
Accept-Charset: iso-8859-1,*,utf-8
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Connection: Close
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Host: iihoswsprod01.qiibonline.com
Accept-Language: en
Pragma: no-cache
------------------------------ snip ------------------------------\n","4.6","","",""
"CVE-2004-2320","5.0","Medium","172.21.103.114","tcp","8380","HTTP TRACE / TRACK Methods Allowed","Debugging functions are enabled on the remote web server.","The remote web server supports the TRACE and/or TRACK methods. TRACE
and TRACK are HTTP methods that are used to debug web server
connections.","Disable these HTTP methods. Refer to the plugin output for more information.","http://www.nessus.org/u?e979b5cb
http://www.apacheweek.com/issues/03-01-24
https://download.oracle.com/sunalerts/1000718.1.html","
Nessus sent the following TRACE request : \n\n------------------------------ snip ------------------------------\nTRACE /Nessus57336557.html HTTP/1.1
Connection: Close
Host: iihoswsprod01.qiibonline.com
Pragma: no-cache
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Accept-Language: en
Accept-Charset: iso-8859-1,*,utf-8

------------------------------ snip ------------------------------\n\nand received the following response from the remote server :\n\n------------------------------ snip ------------------------------\nHTTP/1.1 200 OK
Content-Type: message/http
Content-Length: 321
connection: close


TRACE /Nessus57336557.html HTTP/1.1
Accept-Charset: iso-8859-1,*,utf-8
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Connection: Close
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Host: iihoswsprod01.qiibonline.com
Accept-Language: en
Pragma: no-cache
------------------------------ snip ------------------------------\n","4.6","","",""
"CVE-2010-0386","5.0","Medium","172.21.103.114","tcp","8380","HTTP TRACE / TRACK Methods Allowed","Debugging functions are enabled on the remote web server.","The remote web server supports the TRACE and/or TRACK methods. TRACE
and TRACK are HTTP methods that are used to debug web server
connections.","Disable these HTTP methods. Refer to the plugin output for more information.","http://www.nessus.org/u?e979b5cb
http://www.apacheweek.com/issues/03-01-24
https://download.oracle.com/sunalerts/1000718.1.html","
Nessus sent the following TRACE request : \n\n------------------------------ snip ------------------------------\nTRACE /Nessus57336557.html HTTP/1.1
Connection: Close
Host: iihoswsprod01.qiibonline.com
Pragma: no-cache
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Accept-Language: en
Accept-Charset: iso-8859-1,*,utf-8

------------------------------ snip ------------------------------\n\nand received the following response from the remote server :\n\n------------------------------ snip ------------------------------\nHTTP/1.1 200 OK
Content-Type: message/http
Content-Length: 321
connection: close


TRACE /Nessus57336557.html HTTP/1.1
Accept-Charset: iso-8859-1,*,utf-8
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Connection: Close
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Host: iihoswsprod01.qiibonline.com
Accept-Language: en
Pragma: no-cache
------------------------------ snip ------------------------------\n","4.6","","",""
"CVE-2003-1567","5.0","Medium","172.21.103.114","tcp","9080","HTTP TRACE / TRACK Methods Allowed","Debugging functions are enabled on the remote web server.","The remote web server supports the TRACE and/or TRACK methods. TRACE
and TRACK are HTTP methods that are used to debug web server
connections.","Disable these HTTP methods. Refer to the plugin output for more information.","http://www.nessus.org/u?e979b5cb
http://www.apacheweek.com/issues/03-01-24
https://download.oracle.com/sunalerts/1000718.1.html","
Nessus sent the following TRACE request : \n\n------------------------------ snip ------------------------------\nTRACE /Nessus1369754447.html HTTP/1.1
Connection: Close
Host: iihoswsprod01.qiibonline.com
Pragma: no-cache
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Accept-Language: en
Accept-Charset: iso-8859-1,*,utf-8

------------------------------ snip ------------------------------\n\nand received the following response from the remote server :\n\n------------------------------ snip ------------------------------\nHTTP/1.1 200 OK
Content-Type: message/http
Content-Length: 323
connection: close


TRACE /Nessus1369754447.html HTTP/1.1
Accept-Charset: iso-8859-1,*,utf-8
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Connection: Close
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Host: iihoswsprod01.qiibonline.com
Accept-Language: en
Pragma: no-cache
------------------------------ snip ------------------------------\n","4.6","","",""
"CVE-2004-2320","5.0","Medium","172.21.103.114","tcp","9080","HTTP TRACE / TRACK Methods Allowed","Debugging functions are enabled on the remote web server.","The remote web server supports the TRACE and/or TRACK methods. TRACE
and TRACK are HTTP methods that are used to debug web server
connections.","Disable these HTTP methods. Refer to the plugin output for more information.","http://www.nessus.org/u?e979b5cb
http://www.apacheweek.com/issues/03-01-24
https://download.oracle.com/sunalerts/1000718.1.html","
Nessus sent the following TRACE request : \n\n------------------------------ snip ------------------------------\nTRACE /Nessus1369754447.html HTTP/1.1
Connection: Close
Host: iihoswsprod01.qiibonline.com
Pragma: no-cache
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Accept-Language: en
Accept-Charset: iso-8859-1,*,utf-8

------------------------------ snip ------------------------------\n\nand received the following response from the remote server :\n\n------------------------------ snip ------------------------------\nHTTP/1.1 200 OK
Content-Type: message/http
Content-Length: 323
connection: close


TRACE /Nessus1369754447.html HTTP/1.1
Accept-Charset: iso-8859-1,*,utf-8
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Connection: Close
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Host: iihoswsprod01.qiibonline.com
Accept-Language: en
Pragma: no-cache
------------------------------ snip ------------------------------\n","4.6","","",""
"CVE-2010-0386","5.0","Medium","172.21.103.114","tcp","9080","HTTP TRACE / TRACK Methods Allowed","Debugging functions are enabled on the remote web server.","The remote web server supports the TRACE and/or TRACK methods. TRACE
and TRACK are HTTP methods that are used to debug web server
connections.","Disable these HTTP methods. Refer to the plugin output for more information.","http://www.nessus.org/u?e979b5cb
http://www.apacheweek.com/issues/03-01-24
https://download.oracle.com/sunalerts/1000718.1.html","
Nessus sent the following TRACE request : \n\n------------------------------ snip ------------------------------\nTRACE /Nessus1369754447.html HTTP/1.1
Connection: Close
Host: iihoswsprod01.qiibonline.com
Pragma: no-cache
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Accept-Language: en
Accept-Charset: iso-8859-1,*,utf-8

------------------------------ snip ------------------------------\n\nand received the following response from the remote server :\n\n------------------------------ snip ------------------------------\nHTTP/1.1 200 OK
Content-Type: message/http
Content-Length: 323
connection: close


TRACE /Nessus1369754447.html HTTP/1.1
Accept-Charset: iso-8859-1,*,utf-8
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Connection: Close
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Host: iihoswsprod01.qiibonline.com
Accept-Language: en
Pragma: no-cache
------------------------------ snip ------------------------------\n","4.6","","",""
"","5.0","Medium","172.21.103.114","tcp","8080","Apache Tomcat Default Files","The remote web server contains default files.","The default error page, default index page, example JSPs and/or example servlets are installed on the remote Apache
Tomcat server. These files should be removed as they may help an attacker uncover information about the remote Tomcat
install or host itself.","Delete the default index page and remove the example JSP and servlets. Follow the Tomcat or OWASP instructions to 
replace or modify the default error page.","http://www.nessus.org/u?4cb3b4dd
https://www.owasp.org/index.php/Securing_tomcat","
The server is not configured to return a custom page in the event of a client requesting a non-existent resource.
This may result in a potential disclosure of sensitive information about the server to attackers.
","","","",""
"","5.0","Medium","172.21.103.114","tcp","445","SMB Signing not required","Signing is not required on the remote SMB server.","Signing is not required on the remote SMB server. An unauthenticated,
remote attacker can exploit this to conduct man-in-the-middle attacks
against the SMB server.","Enforce message signing in the host's configuration. On Windows, this
is found in the policy setting 'Microsoft network server: Digitally
sign communications (always)'. On Samba, the setting is called 'server
signing'. See the 'see also' links for further details.","http://www.nessus.org/u?df39b8b3
http://technet.microsoft.com/en-us/library/cc731957.aspx
http://www.nessus.org/u?74b80723
https://www.samba.org/samba/docs/current/man-html/smb.conf.5.html
http://www.nessus.org/u?a3cac4ea","","4.6","","",""
"","4.3","Medium","172.21.103.114","tcp","3389","Terminal Services Doesn't Use Network Level Authentication (NLA) Only","The remote Terminal Services doesn't use Network Level Authentication only.","The remote Terminal Services is not configured to use Network Level
Authentication (NLA) only. NLA uses the Credential Security Support
Provider (CredSSP) protocol to perform strong server authentication
either through TLS/SSL or Kerberos mechanisms, which protect against
man-in-the-middle attacks. In addition to improving authentication, 
NLA also helps protect the remote computer from malicious users and 
software by completing user authentication before a full RDP 
connection is established.","Enable Network Level Authentication (NLA) on the remote RDP server. This is
generally done on the 'Remote' tab of the 'System' settings on Windows.","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/cc732713(v=ws.11)
http://www.nessus.org/u?e2628096","Nessus was able to negotiate non-NLA (Network Level Authentication) security.","","","",""
"","6.1","Medium","172.21.103.114","tcp","3389","TLS Version 1.0 Protocol Detection","The remote service encrypts traffic using an older version of TLS.","The remote service accepts connections encrypted using TLS 1.0. TLS 1.0 has a
number of cryptographic design flaws. Modern implementations of TLS 1.0
mitigate these problems, but newer versions of TLS like 1.2 and 1.3 are
designed against these flaws and should be used whenever possible.

As of March 31, 2020, Endpoints that aren’t enabled for TLS 1.2
and higher will no longer function properly with major web browsers and major vendors.

PCI DSS v3.2 requires that TLS 1.0 be disabled entirely by June 30,
2018, except for POS POI terminals (and the SSL/TLS termination
points to which they connect) that can be verified as not being
susceptible to any known exploits.","Enable support for TLS 1.2 and 1.3, and disable support for TLS 1.0.","https://tools.ietf.org/html/draft-ietf-tls-oldversions-deprecate-00","TLSv1 is enabled and the server supports at least one cipher.","","","",""
"","6.1","Medium","172.21.103.114","tcp","3389","TLS Version 1.1 Deprecated Protocol","The remote service encrypts traffic using an older version of TLS.","The remote service accepts connections encrypted using TLS 1.1. TLS 1.1 lacks support for current and recommended
cipher suites. Ciphers that support encryption before MAC computation, and authenticated encryption modes such as GCM
cannot be used with TLS 1.1

As of March 31, 2020, Endpoints that are not enabled for TLS 1.2 and higher will no longer function properly with major
web browsers and major vendors.","Enable support for TLS 1.2 and/or 1.3, and disable support for TLS 1.1.","https://datatracker.ietf.org/doc/html/rfc8996
http://www.nessus.org/u?c8ae820d","TLSv1.1 is enabled and the server supports at least one cipher.","","","",""
"CVE-2022-42252","7.8","High","172.21.103.114","tcp","8080","Apache Tomcat 9.0.0.M1 < 9.0.68","The remote Apache Tomcat server is affected by a vulnerability","The version of Tomcat installed on the remote host is prior to 9.0.68. It is, therefore, affected by a vulnerability as
referenced in the fixed_in_apache_tomcat_9.0.68_security-9 advisory.

  - If Apache Tomcat 8.5.0 to 8.5.82, 9.0.0-M1 to 9.0.67, 10.0.0-M1 to 10.0.26 or 10.1.0-M1 to 10.1.0 was
    configured to ignore invalid HTTP headers via setting rejectIllegalHeader to false (the default for 8.5.x
    only), Tomcat did not reject a request containing an invalid Content-Length header making a request
    smuggling attack possible if Tomcat was located behind a reverse proxy that also failed to reject the
    request with the invalid header. (CVE-2022-42252)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to Apache Tomcat version 9.0.68 or later.","http://www.nessus.org/u?0e8e4f33
http://www.nessus.org/u?ccba8e49","
  URL               : http://iihoswsprod01.qiibonline.com:8080/
  Installed version : 9.0.65
  Fixed version     : 9.0.68
","6.5","","",""
"CVE-2022-45143","7.8","High","172.21.103.114","tcp","8080","Apache Tomcat 9.0.40 < 9.0.69","The remote Apache Tomcat server is affected by a vulnerability","The version of Tomcat installed on the remote host is prior to 9.0.69. It is, therefore, affected by a vulnerability as
referenced in the fixed_in_apache_tomcat_9.0.69_security-9 advisory.

  - The JsonErrorReportValve in Apache Tomcat 8.5.83, 9.0.40 to 9.0.68 and 10.1.0-M1 to 10.1.1 did not escape
    the type, message or description values. In some circumstances these are constructed from user provided
    data and it was therefore possible for users to supply values that invalidated or manipulated the JSON
    output. (CVE-2022-45143)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to Apache Tomcat version 9.0.69 or later.","http://www.nessus.org/u?5c2d6150
http://www.nessus.org/u?041d1b23","
  URL               : http://iihoswsprod01.qiibonline.com:8080/
  Installed version : 9.0.65
  Fixed version     : 9.0.69
","6.5","","",""
"CVE-2023-24998","7.8","High","172.21.103.114","tcp","8080","Apache Tomcat 9.0.0.M1 < 9.0.71","The remote Apache Tomcat server is affected by a vulnerability","The version of Tomcat installed on the remote host is prior to 9.0.71. It is, therefore, affected by a vulnerability as
referenced in the fixed_in_apache_tomcat_9.0.71_security-9 advisory.

  - Apache Commons FileUpload before 1.5 does not limit the number of request parts to be processed resulting
    in the possibility of an attacker triggering a DoS with a malicious upload or series of uploads. Note
    that, like all of the file upload limits, the new configuration option (FileUploadBase#setFileCountMax) is
    not enabled by default and must be explicitly configured. (CVE-2023-24998)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to Apache Tomcat version 9.0.71 or later.","http://www.nessus.org/u?4e5de685
http://www.nessus.org/u?47f6bf65","
  URL               : http://iihoswsprod01.qiibonline.com:8080/
  Installed version : 9.0.65
  Fixed version     : 9.0.71
","6.5","","",""
"CVE-2023-28708","5.0","Medium","172.21.103.114","tcp","8080","Apache Tomcat 9.0.0.M1 < 9.0.72","The remote Apache Tomcat server is affected by a vulnerability","The version of Tomcat installed on the remote host is prior to 9.0.72. It is, therefore, affected by a vulnerability as
referenced in the fixed_in_apache_tomcat_9.0.72_security-9 advisory.

  - When using the RemoteIpFilter with requests received from a reverse proxy via HTTP that include the
    X-Forwarded-Proto header set to https, session cookies created by Apache Tomcat 11.0.0-M1 to 11.0.0.-M2,
    10.1.0-M1 to 10.1.5, 9.0.0-M1 to 9.0.71 and 8.5.0 to 8.5.85 did not include the secure attribute. This
    could result in the user agent transmitting the session cookie over an insecure channel. (CVE-2023-28708)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to Apache Tomcat version 9.0.72 or later.","http://www.nessus.org/u?f8ac9d8a
https://bz.apache.org/bugzilla/show_bug.cgi?id=66471
http://www.nessus.org/u?fa600361","
  URL               : http://iihoswsprod01.qiibonline.com:8080/
  Installed version : 9.0.65
  Fixed version     : 9.0.72
","3.8","","",""
"CVE-2023-41080","6.4","Medium","172.21.103.114","tcp","8080","Apache Tomcat 9.0.0.M1 < 9.0.80","The remote Apache Tomcat server is affected by a vulnerability","The version of Tomcat installed on the remote host is prior to 9.0.80. It is, therefore, affected by a vulnerability as
referenced in the fixed_in_apache_tomcat_9.0.80_security-9 advisory.

  - URL Redirection to Untrusted Site ('Open Redirect') vulnerability in FORM authentication feature Apache
    Tomcat.This issue affects Apache Tomcat: from 11.0.0-M1 through 11.0.0-M10, from 10.1.0-M1 through
    10.0.12, from 9.0.0-M1 through 9.0.79 and from 8.5.0 through 8.5.92. The vulnerability is limited to the
    ROOT (default) web application. (CVE-2023-41080)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to Apache Tomcat version 9.0.80 or later.","http://www.nessus.org/u?8401198b
http://www.nessus.org/u?b28e3588","
  URL               : http://iihoswsprod01.qiibonline.com:8080/
  Installed version : 9.0.65
  Fixed version     : 9.0.80
","5.3","","",""
"CVE-2023-42794","5.0","Medium","172.21.103.114","tcp","8080","Apache Tomcat 9.0.0.M1 < 9.0.81 multiple vulnerabilities","The remote Apache Tomcat server is affected by multiple vulnerabilities","The version of Tomcat installed on the remote host is prior to 9.0.81. It is, therefore, affected by multiple
vulnerabilities as referenced in the fixed_in_apache_tomcat_9.0.81_security-9 advisory.

  - Improper Input Validation vulnerability in Apache Tomcat.Tomcat from 11.0.0-M1 through 11.0.0-M11, from
    10.1.0-M1 through 10.1.13, from 9.0.0-M1 through 9.0.81 and from 8.5.0 through 8.5.93 did not correctly
    parse HTTP trailer headers. A specially crafted, invalid trailer header could cause Tomcat to treat a
    single request as multiple requests leading to the possibility of request smuggling when behind a reverse
    proxy. Users are recommended to upgrade to version 11.0.0-M12 onwards, 10.1.14 onwards, 9.0.81 onwards or
    8.5.94 onwards, which fix the issue. (CVE-2023-45648)

  - The HTTP/2 protocol allows a denial of service (server resource consumption) because request cancellation
    can reset many streams quickly, as exploited in the wild in August through October 2023. (CVE-2023-44487)

  - Incomplete Cleanup vulnerability in Apache Tomcat.When recycling various internal objects in Apache Tomcat
    from 11.0.0-M1 through 11.0.0-M11, from 10.1.0-M1 through 10.1.13, from 9.0.0-M1 through 9.0.80 and from
    8.5.0 through 8.5.93, an error could cause Tomcat to skip some parts of the recycling process leading to
    information leaking from the current request/response to the next. Users are recommended to upgrade to
    version 11.0.0-M12 onwards, 10.1.14 onwards, 9.0.81 onwards or 8.5.94 onwards, which fixes the issue.
    (CVE-2023-42795)

  - Incomplete Cleanup vulnerability in Apache Tomcat. The internal fork of Commons FileUpload packaged with
    Apache Tomcat 9.0.70 through 9.0.80 and 8.5.85 through 8.5.93 included an unreleased, in progress
    refactoring that exposed a potential denial of service on Windows if a web application opened a stream for
    an uploaded file but failed to close the stream. The file would never be deleted from disk creating the
    possibility of an eventual denial of service due to the disk being full. Users are recommended to upgrade
    to version 9.0.81 onwards or 8.5.94 onwards, which fixes the issue. (CVE-2023-42794)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to Apache Tomcat version 9.0.81 or later.","http://www.nessus.org/u?285c784f
http://www.nessus.org/u?ce3035d3
http://www.nessus.org/u?6e5b0c6b
http://www.nessus.org/u?da979f13
http://www.nessus.org/u?763fc1f5","
  URL               : http://iihoswsprod01.qiibonline.com:8080/
  Installed version : 9.0.65
  Fixed version     : 9.0.81
","4.9","","",""
"CVE-2023-42795","5.0","Medium","172.21.103.114","tcp","8080","Apache Tomcat 9.0.0.M1 < 9.0.81 multiple vulnerabilities","The remote Apache Tomcat server is affected by multiple vulnerabilities","The version of Tomcat installed on the remote host is prior to 9.0.81. It is, therefore, affected by multiple
vulnerabilities as referenced in the fixed_in_apache_tomcat_9.0.81_security-9 advisory.

  - Improper Input Validation vulnerability in Apache Tomcat.Tomcat from 11.0.0-M1 through 11.0.0-M11, from
    10.1.0-M1 through 10.1.13, from 9.0.0-M1 through 9.0.81 and from 8.5.0 through 8.5.93 did not correctly
    parse HTTP trailer headers. A specially crafted, invalid trailer header could cause Tomcat to treat a
    single request as multiple requests leading to the possibility of request smuggling when behind a reverse
    proxy. Users are recommended to upgrade to version 11.0.0-M12 onwards, 10.1.14 onwards, 9.0.81 onwards or
    8.5.94 onwards, which fix the issue. (CVE-2023-45648)

  - The HTTP/2 protocol allows a denial of service (server resource consumption) because request cancellation
    can reset many streams quickly, as exploited in the wild in August through October 2023. (CVE-2023-44487)

  - Incomplete Cleanup vulnerability in Apache Tomcat.When recycling various internal objects in Apache Tomcat
    from 11.0.0-M1 through 11.0.0-M11, from 10.1.0-M1 through 10.1.13, from 9.0.0-M1 through 9.0.80 and from
    8.5.0 through 8.5.93, an error could cause Tomcat to skip some parts of the recycling process leading to
    information leaking from the current request/response to the next. Users are recommended to upgrade to
    version 11.0.0-M12 onwards, 10.1.14 onwards, 9.0.81 onwards or 8.5.94 onwards, which fixes the issue.
    (CVE-2023-42795)

  - Incomplete Cleanup vulnerability in Apache Tomcat. The internal fork of Commons FileUpload packaged with
    Apache Tomcat 9.0.70 through 9.0.80 and 8.5.85 through 8.5.93 included an unreleased, in progress
    refactoring that exposed a potential denial of service on Windows if a web application opened a stream for
    an uploaded file but failed to close the stream. The file would never be deleted from disk creating the
    possibility of an eventual denial of service due to the disk being full. Users are recommended to upgrade
    to version 9.0.81 onwards or 8.5.94 onwards, which fixes the issue. (CVE-2023-42794)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to Apache Tomcat version 9.0.81 or later.","http://www.nessus.org/u?285c784f
http://www.nessus.org/u?ce3035d3
http://www.nessus.org/u?6e5b0c6b
http://www.nessus.org/u?da979f13
http://www.nessus.org/u?763fc1f5","
  URL               : http://iihoswsprod01.qiibonline.com:8080/
  Installed version : 9.0.65
  Fixed version     : 9.0.81
","4.9","","",""
